trip_uuid,source_center,destination_center,data,route_type,route_schedule_uuid,source_name,destination_name,trip_creation_time,od_start_time,od_end_time,scan_count,actual_minutes_segsum,osrm_minutes_segsum,osrm_km_segsum,actual_minutes_cummax,actual_minutes_summary,osrm_minutes_summary,osrm_km_summary,actual_minutes,osrm_minutes,osrm_km,reconstruction_source,reconstruction_gap_min,start_hour,day_of_week,is_weekend,time_of_day,delay_ratio,delay_minutes,delay_ratio_w,split,corridor_id,promise_factor,promised_minutes,late_threshold_minutes,is_late,excess_minutes,is_late_raw,excess_minutes_raw,observed_route_type,eta_FTL,transport_cost_FTL,eta_Carting,transport_cost_Carting,late_minutes_FTL,generalised_cost_FTL,late_minutes_Carting,generalised_cost_Carting,recommended_route_type,in_overlap_band,would_switch,eta_minutes_saved_by_ftl,ftl_cost_premium_inr,generalised_saving_inr,distance_band
trip-153807752979438236,IND421302AAG,IND400072AAJ,test,Carting,thanos::sroute:ee45a947-1dac-4792-8555-17b25d571bff,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Tejpal_I (Maharashtra),2018-09-27 19:45:29.794764,2018-09-27 19:45:29.794764,2018-09-27 22:20:50.471494,3,47.0,21.0,26.4486,47.0,47.0,21.0,26.4487,47.0,21.0,26.4487,summary_row,0.0,19,Thursday,0,evening,2.238095238095238,26.0,2.238095238095238,test,IND421302AAG->IND400072AAJ,2.4846153846153842,52.17692307692307,60.00346153846152,0,0.0,1,21.8,Carting,41.1740489492293,3346.3584,36.127189026186684,1810.8454,0.0,3963.9691342384394,0.0,2352.7532353928,Carting,True,False,-5.046859923042618,1535.5130000000001,0.0,25-75km
trip-153859263095572943,IND400011AAA,IND400072AAD,test,Carting,thanos::sroute:a16bfa03-3462-4bce-9c82-5784c7d315e6,LowerParel_CP (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),2018-10-03 18:50:30.955976,2018-10-03 18:50:30.955976,2018-10-03 20:32:49.607248,2,41.0,17.0,19.3796,41.0,41.0,18.0,19.3796,41.0,18.0,19.3796,summary_row,0.0,18,Wednesday,0,evening,2.2777777777777777,23.0,2.2777777777777777,test,IND400011AAA->IND400072AAD,2.799145299145299,50.38461538461538,57.94230769230768,0,0.0,1,19.400000000000002,Carting,44.54212910756993,3120.1472,43.294619490529165,1513.9432000000002,0.0,3788.279136613549,0.0,2163.3624923579378,Carting,False,False,-1.2475096170407625,1606.2039999999997,0.0,0-25km
trip-153835019011713845,IND424006AAA,IND424304AAC,test,FTL,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,Dhule_MIDCAvdn_I (Maharashtra),Sakri_DhuleRoad_D (Maharashtra),2018-09-30 23:29:50.117372,2018-09-30 23:29:50.117372,2018-10-01 01:19:55.776404,3,93.0,40.0,55.491600000000005,94.0,94.0,41.0,55.4916,94.0,41.0,55.4916,summary_row,1.0,23,Sunday,1,night,2.292682926829268,53.0,2.292682926829268,test,IND424006AAA->IND424304AAC,2.0276561739976375,83.13390313390313,95.6039886039886,0,0.0,1,44.800000000000004,FTL,80.40572986328553,4275.7312,79.9928476559853,3030.6472,0.0,5481.817147949283,0.0,4230.539914839779,Carting,True,True,-0.4128822073002283,1245.0840000000003,1251.2772331095039,25-75km
trip-153835019011713845,IND424304AAC,IND425412AAA,test,FTL,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,Sakri_DhuleRoad_D (Maharashtra),Nandurbar_DhuleRd_D (Maharashtra),2018-09-30 23:29:50.117372,2018-10-01 01:19:55.776404,2018-10-01 02:53:43.315089,2,78.0,38.0,54.5334,79.0,79.0,38.0,54.5334,79.0,38.0,54.5334,summary_row,1.0,1,Monday,0,late_night,2.0789473684210527,41.0,2.0789473684210527,test,IND424304AAC->IND425412AAA,1.9475183685710005,74.00569800569802,85.10655270655272,0,0.0,1,33.4,FTL,75.4794706242631,4245.0688,76.11478311746926,2990.4028,0.0,5377.260859363947,0.0,4132.124546762039,Carting,True,True,0.6353124932061576,1254.6660000000002,1245.1363126019078,25-75km
trip-153835019011713845,IND425412AAA,IND425409AAA,test,FTL,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,Nandurbar_DhuleRd_D (Maharashtra),Shahada_Nandrbar_D (Maharashtra),2018-09-30 23:29:50.117372,2018-10-01 02:53:43.315089,2018-10-01 04:18:38.432814,2,74.0,30.0,39.0891,74.0,74.0,30.0,39.0891,74.0,30.0,39.0891,summary_row,0.0,2,Monday,0,late_night,2.466666666666667,44.0,2.466666666666667,test,IND425412AAA->IND425409AAA,2.1317204301075265,63.951612903225794,73.54435483870965,1,0.4556451612903487,1,38.0,FTL,69.80518476608387,3750.8512,69.17890505721189,2341.7422,0.0,4797.928971491258,0.0,3379.4257758581784,Carting,True,True,-0.6262797088719765,1409.109,1418.50319563308,25-75km
trip-153835019011713845,IND425409AAA,IND425406AAA,test,FTL,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,Shahada_Nandrbar_D (Maharashtra),Shindkheda_KakaCplx_D (Maharashtra),2018-09-30 23:29:50.117372,2018-10-01 04:18:38.432814,2018-10-01 05:40:04.917822,2,76.0,34.0,49.0822,77.0,77.0,35.0,49.0822,77.0,35.0,49.0822,summary_row,1.0,4,Monday,0,late_night,2.2,42.0,2.2,test,IND425409AAA->IND425406AAA,2.174931129476584,76.12258953168045,87.5409779614325,0,0.0,1,35.0,FTL,80.98575234532565,4070.6304,77.95617399447491,2761.4524,0.0,5285.416685179885,0.0,3930.795009917124,Carting,True,True,-3.0295783508507412,1309.1779999999999,1354.6216752627606,25-75km
trip-153835019011713845,IND425405AAA,IND424006AAA,test,FTL,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,Shirpur_KrantiNgr_D (Maharashtra),Dhule_MIDCAvdn_I (Maharashtra),2018-09-30 23:29:50.117372,2018-10-01 06:25:50.543824,2018-10-01 23:58:40.816997,1,1038.0,49.0,65.5128,1038.0,1038.0,49.0,65.5128,1038.0,49.0,65.5128,summary_row,0.0,6,Monday,0,morning,21.183673469387756,989.0,12.08108108108108,test,IND425405AAA->IND424006AAA,8.203742203742204,401.983367983368,462.2808731808732,1,575.7191268191268,1,979.2,FTL,831.6296511088453,4596.4096,831.6296511088453,3451.5376,369.34877792797215,29998.061594111707,369.34877792797215,28853.189594111704,Carting,True,True,0.0,1144.8719999999998,1144.872000000003,25-75km
trip-153860373904534393,IND380006AAA,IND382430AAB,test,Carting,thanos::sroute:c03e37c2-6c4b-4eee-9704-15fd85f974a2,Ahmedabad_Paldi_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-10-03 21:55:39.045601,2018-10-04 00:36:42.984080,2018-10-04 01:22:51.217009,2,16.0,13.0,15.1622,16.0,16.0,11.0,14.7688,16.0,11.0,14.7688,summary_row,0.0,0,Thursday,0,late_night,1.4545454545454546,5.0,1.4545454545454546,test,IND380006AAA->IND382430AAB,2.385714285714286,26.242857142857147,30.17928571428572,0,0.0,1,2.8000000000000007,Carting,27.810183656717538,2972.6016,27.934447044638762,1320.2896,0.0,3389.754354850763,0.0,1739.3063056695814,Carting,False,False,0.12426338792122493,1652.312,0.0,0-25km
trip-153809913878755546,IND585222AAA,IND585307AAB,test,Carting,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Sedam_DBRCmplx_D (Karnataka),Chincholi_Mainroad_D (Karnataka),2018-09-28 01:45:38.787808,2018-09-28 04:13:06.373907,2018-09-28 05:37:34.653821,4,52.0,34.0,39.2733,53.0,53.0,36.0,39.273300000000006,53.0,36.0,39.273300000000006,summary_row,1.0,4,Friday,0,late_night,1.4722222222222223,17.0,1.4722222222222223,test,IND585222AAA->IND585307AAB,1.6841216216216217,60.62837837837838,69.72263513513514,0,0.0,1,9.800000000000004,Carting,56.202665954306596,3756.7456,55.78060780669965,2349.4786000000004,0.0,4599.785589314599,0.0,3186.1877171004953,Carting,True,False,-0.42205814760694693,1407.2669999999998,0.0,25-75km
trip-153809913878755546,IND585307AAB,IND585104AAA,test,Carting,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Chincholi_Mainroad_D (Karnataka),Gulbarga_Nehrugnj_I (Karnataka),2018-09-28 01:45:38.787808,2018-09-28 05:37:34.653821,2018-09-28 14:07:49.450405,7,331.0,66.0,71.5915,333.0,333.0,65.0,71.0908,333.0,65.0,71.0908,summary_row,2.0,5,Friday,0,late_night,5.123076923076923,268.0,5.123076923076923,test,IND585307AAB->IND585104AAA,3.549440298507463,230.7136194029851,265.3206623134328,1,67.67933768656718,1,255.0,Carting,255.90121933738226,4774.9056,293.70169678477424,3685.8136,0.0,8613.423890060734,28.381034471341422,9084.675258268564,FTL,True,True,37.800477447391984,1089.092,471.2513682078297,25-75km
trip-153801648339170824,IND605601AAA,IND607106AAA,test,Carting,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Villupuram_Thirumtr_IP (Tamil Nadu),Panruti_GandhiRd_D (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 02:48:03.391966,2018-09-27 03:58:00.477073,3,58.0,22.0,27.0928,59.0,59.0,20.0,27.8936,59.0,20.0,27.8936,summary_row,1.0,2,Thursday,0,late_night,2.95,39.0,2.95,test,IND605601AAA->IND607106AAA,2.0962566844919786,41.92513368983957,48.2139037433155,1,10.786096256684502,1,35.0,Carting,44.73815975315391,3392.5951999999997,44.95876370628008,1871.5312,0.0,4063.6675962973086,0.0,2545.912655594201,Carting,True,False,0.22060395312617231,1521.0639999999999,0.0,25-75km
trip-153801648339170824,IND607106AAA,IND607801AAA,test,Carting,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Panruti_GandhiRd_D (Tamil Nadu),Neyveli_NJVNgr_D (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 03:58:00.477073,2018-09-27 04:34:04.301399,2,24.0,12.0,17.7122,24.0,24.0,12.0,17.7122,24.0,12.0,17.7122,summary_row,0.0,3,Thursday,0,late_night,2.0,12.0,2.0,test,IND607106AAA->IND607801AAA,2.113122171945701,25.35746606334841,29.16108597285067,0,0.0,1,9.600000000000001,Carting,26.95458623250731,3066.7904,27.55355338313505,1443.9124,0.0,3471.1091934876094,0.0,1857.2157007470257,Carting,False,False,0.5989671506277396,1622.878,0.0,0-25km
trip-153801648339170824,IND607801AAA,IND606003AAA,test,Carting,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Neyveli_NJVNgr_D (Tamil Nadu),Virudhchlm_SelamRd_D (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 04:34:04.301399,2018-09-27 05:38:59.718345,3,47.0,22.0,31.9867,48.0,48.0,23.0,31.9867,48.0,23.0,31.9867,summary_row,1.0,4,Thursday,0,late_night,2.0869565217391304,25.0,2.0869565217391304,test,IND607801AAA->IND606003AAA,2.090153452685422,48.0735294117647,55.2845588235294,0,0.0,1,20.400000000000002,Carting,49.241083219459455,3523.5744,49.14351442203112,2043.4414,0.0,4262.190648291892,0.0,2780.594116330467,Carting,True,False,-0.09756879742833746,1480.133,0.0,25-75km
trip-153801648339170824,IND606003AAA,IND606105AAA,test,Carting,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Virudhchlm_SelamRd_D (Tamil Nadu),Pennadam_EastmnRD_D (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 05:38:59.718345,2018-09-27 06:25:31.189535,2,23.0,13.0,15.7969,23.0,23.0,14.0,15.7636,23.0,14.0,15.7636,summary_row,0.0,5,Thursday,0,late_night,1.6428571428571428,9.0,1.6428571428571428,test,IND606003AAA->IND606105AAA,1.725,24.150000000000002,27.7725,0,0.0,1,6.199999999999999,Carting,25.387743843281996,3004.4352,23.392871878165092,1362.0711999999999,0.0,3385.2513576492297,0.0,1712.9642781724763,Carting,False,False,-1.9948719651169036,1642.364,0.0,0-25km
trip-153801648339170824,IND606105AAA,IND606201AAC,test,Carting,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Pennadam_EastmnRD_D (Tamil Nadu),Chinnasalem_VkotRoad_D (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 06:25:31.189535,2018-09-27 08:03:34.881233,6,84.0,67.0,63.679100000000005,85.0,85.0,54.0,73.1899,85.0,54.0,73.1899,summary_row,1.0,6,Thursday,0,morning,1.5740740740740742,31.0,1.5740740740740742,test,IND606105AAA->IND606201AAC,1.7752403846153846,95.86298076923077,110.24242788461538,0,0.0,1,20.200000000000003,Carting,89.01846047143601,4842.0768,87.15549241404582,3773.9757999999997,0.0,6177.35370707154,0.0,5081.308186210687,Carting,True,False,-1.8629680573901908,1068.101,0.0,25-75km
trip-153801648339170824,IND606201AAC,IND605601AAA,test,Carting,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-27 02:48:03.391966,2018-09-27 08:03:34.881233,2018-09-27 11:18:14.708267,10,186.0,118.0,127.1614,190.0,190.0,73.0,98.0207,190.0,73.0,98.0207,summary_row,4.0,8,Thursday,0,morning,2.6027397260273974,117.0,2.6027397260273974,test,IND606201AAC->IND605601AAA,2.1929127269684545,160.08262906869717,184.09502342900174,1,5.904976570998258,1,102.4,Carting,163.55790477950788,5636.6624,171.9083764741572,4816.8694000000005,0.0,8090.030971692619,0.0,7395.495047112358,Carting,False,False,8.350471694649315,819.7929999999997,0.0,75-150km
trip-153859749808005250,IND000000ACB,IND382430AAB,test,FTL,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,Gurgaon_Bilaspur_HB (Haryana),Ahmedabad_East_H_1 (Gujarat),2018-10-03 20:11:38.080296,2018-10-03 20:11:38.080296,2018-10-04 17:52:52.826320,34,1100.0,641.0,898.26,1116.0,1116.0,631.0,872.0913,1116.0,631.0,872.0913,summary_row,16.0,20,Wednesday,0,evening,1.768621236133122,485.0,1.768621236133122,test,IND000000ACB->IND382430AAB,1.8582981715893108,1172.586146272855,1348.4740682137833,0,0.0,1,358.80000000000007,FTL,1146.815527844218,30406.9216,1161.2358106971885,37327.8346,0.0,47609.15451766327,0.0,54746.37176045783,FTL,False,False,14.420282852970558,-6920.9130000000005,0.0,300km+
trip-153813349066488149,IND421302AAG,IND400072AAB,test,Carting,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),2018-09-28 11:18:10.665186,2018-09-28 11:18:10.665186,2018-09-28 14:51:07.782301,3,67.0,22.0,27.599800000000002,67.0,67.0,23.0,27.5998,67.0,23.0,27.5998,summary_row,0.0,11,Friday,0,morning,2.9130434782608696,44.0,2.9130434782608696,test,IND421302AAG->IND400072AAB,2.395070422535211,55.08661971830985,63.34961267605632,1,3.650387323943683,1,39.400000000000006,Carting,53.93028536859462,3383.1936,65.53892735488647,1859.1915999999999,0.0,4192.147880528919,2.1893146788301507,2918.901524082352,Carting,True,False,11.60864198629185,1524.0020000000002,0.0,25-75km
trip-153846777740005228,IND110037AAM,IND110020AAB,test,Carting,thanos::sroute:390658c4-6a5e-46b9-b208-a07f9ee1ecf1,Delhi_Airport_H (Delhi),OK_RPC (Delhi),2018-10-02 08:09:37.400297,2018-10-02 08:09:37.400297,2018-10-02 09:44:53.910423,3,50.0,28.0,29.6246,50.0,50.0,23.0,25.4481,50.0,23.0,25.4481,summary_row,0.0,8,Tuesday,0,morning,2.1739130434782608,27.0,2.1739130434782608,test,IND110037AAM->IND110020AAB,3.025858585858586,69.59474747474748,80.0339595959596,0,0.0,1,22.400000000000002,Carting,83.05104866023893,3314.3392,94.70371759793177,1768.8202,3.0170890642793324,4665.703047153361,14.66975800197217,3702.817494038003,Carting,True,False,11.652668937692837,1545.5189999999998,0.0,25-75km
trip-153824086681835181,IND501359AAE,IND500010AAB,test,Carting,thanos::sroute:231d6c66-0b75-4aff-8975-bf26122c92c7,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Alwal_L (Telangana),2018-09-29 17:07:46.818635,2018-09-29 17:07:46.818635,2018-09-29 23:02:43.530775,5,115.0,68.0,91.7782,117.0,117.0,40.0,48.5444,117.0,40.0,48.5444,summary_row,2.0,17,Saturday,1,evening,2.925,77.0,2.925,test,IND501359AAE->IND500010AAB,2.682407407407408,107.2962962962963,123.39074074074074,0,0.0,1,69.0,Carting,105.14825736071072,4053.4208,105.40550435165464,2738.8648000000003,0.0,5630.64466041066,0.0,4319.94736527482,Carting,True,False,0.25724699094392633,1314.5559999999996,0.0,25-75km
trip-153825122338426097,IND174103AAA,IND160002AAC,test,FTL,thanos::sroute:ca36a894-c251-4fed-b41b-788dc59f47f2,Baddi_ByePass_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),2018-09-29 20:00:23.384516,2018-09-30 05:59:14.974604,2018-09-30 08:43:29.323344,3,127.0,64.0,68.4577,127.0,127.0,65.0,68.4578,127.0,65.0,68.4578,summary_row,0.0,5,Sunday,1,late_night,1.9538461538461538,62.0,1.9538461538461538,test,IND174103AAA->IND160002AAC,2.2043623043623044,143.28354978354977,164.77608225108222,0,0.0,1,49.0,FTL,172.79116855483295,4690.649600000001,172.22718653305873,3575.2276,8.015086303750735,7563.045148953771,7.451104281976512,6419.424047865059,Carting,True,True,-0.5639820217742226,1115.4220000000005,1143.6211010887118,25-75km
trip-153842737815495661,IND573201AAB,IND572201AAB,test,FTL,thanos::sroute:d0ebdacd-e09b-47d3-be77-c9c4a05c83b5,Hassan_Pandrnga_I (Karnataka),Tiptur_YTRd_D (Karnataka),2018-10-01 20:56:18.155260,2018-10-01 20:56:18.155260,2018-10-01 23:17:34.078098,3,71.0,48.0,54.391000000000005,72.0,72.0,49.0,54.391,72.0,49.0,54.391,summary_row,1.0,20,Monday,0,evening,1.469387755102041,23.0,1.469387755102041,test,IND573201AAB->IND572201AAB,1.7999999999999998,88.19999999999999,101.42999999999998,0,0.0,1,13.200000000000003,FTL,74.6813175988536,4240.512,74.77668965967725,2984.422,0.0,5360.731763982803,0.0,4106.0723448951585,Carting,True,True,0.09537206082364946,1256.0899999999997,1254.659419087645,25-75km
trip-153842737815495661,IND572201AAB,IND573103AAA,test,FTL,thanos::sroute:d0ebdacd-e09b-47d3-be77-c9c4a05c83b5,Tiptur_YTRd_D (Karnataka),Arsikere_HsnRdDPP_D (Karnataka),2018-10-01 20:56:18.155260,2018-10-01 23:17:34.078098,2018-10-02 01:22:21.450243,1,27.0,19.0,27.564400000000003,27.0,,,,27.0,19.0,27.564400000000003,segment_sum,,23,Monday,0,night,1.4210526315789473,8.0,1.4210526315789473,test,IND572201AAB->IND573103AAA,2.0,38.0,43.699999999999996,0,0.0,1,4.199999999999999,FTL,31.556234633138924,3382.0608,31.530629490920514,1857.7048000000002,0.0,3855.404319497084,0.0,2330.6642423638077,Carting,True,True,-0.025605142218410037,1524.356,1524.7400771332764,25-75km
trip-153842737815495661,IND573103AAA,IND577116AAA,test,FTL,thanos::sroute:d0ebdacd-e09b-47d3-be77-c9c4a05c83b5,Arsikere_HsnRdDPP_D (Karnataka),IND577116AAA,2018-10-01 20:56:18.155260,2018-10-02 01:22:21.450243,2018-10-02 02:07:27.840862,2,36.0,25.0,36.505,36.0,36.0,25.0,36.505,36.0,25.0,36.505,summary_row,0.0,1,Tuesday,0,late_night,1.44,11.0,1.44,test,IND573103AAA->IND577116AAA,1.8129691152946967,45.32422788236742,52.122862064722526,0,0.0,1,6.0,FTL,36.28119189688564,3668.16,36.3059184077435,2233.21,0.0,4212.377878453284,0.0,2777.7987761161526,Carting,True,True,0.024726510857860262,1434.9499999999998,1434.5791023371316,25-75km
trip-153842737815495661,IND577116AAA,IND577101AAA,test,FTL,thanos::sroute:d0ebdacd-e09b-47d3-be77-c9c4a05c83b5,IND577116AAA,Chikmagalur_DC (Karnataka),2018-10-01 20:56:18.155260,2018-10-02 02:07:27.840862,2018-10-02 03:02:57.116023,2,45.0,46.0,52.5507,45.0,45.0,40.0,44.1599,45.0,40.0,44.1599,summary_row,0.0,2,Tuesday,0,late_night,1.125,5.0,1.125,test,IND577116AAA->IND577101AAA,1.596875,63.875,73.45625,0,0.0,0,0.0,FTL,40.444119095115354,3913.1168,43.230689291103914,2554.7158,0.0,4519.77858642673,0.0,3203.176139366559,Carting,True,True,2.78657019598856,1358.4009999999998,1316.602447060171,25-75km
trip-153842737815495661,IND577132AAD,IND573134AAB,test,FTL,thanos::sroute:d0ebdacd-e09b-47d3-be77-c9c4a05c83b5,Mudigere_HesglDPP_D (Karnataka),Sakleshpur_RgvdrDPP_D (Karnataka),2018-10-01 20:56:18.155260,2018-10-02 04:03:47.438478,2018-10-02 05:04:30.034068,2,50.0,31.0,37.4598,51.0,51.0,32.0,37.4597,51.0,32.0,37.4597,summary_row,1.0,4,Tuesday,0,late_night,1.59375,19.0,1.59375,test,IND577132AAD->IND573134AAB,1.946969696969697,62.303030303030305,71.64848484848484,0,0.0,1,12.600000000000001,FTL,64.35492284950344,3698.7104,66.39551502212963,2273.3073999999997,0.0,4664.034242742551,0.0,3269.240125331944,Carting,True,True,2.040592172626191,1425.4030000000002,1394.7941174106072,25-75km
trip-153842737815495661,IND573134AAB,IND573201AAB,test,FTL,thanos::sroute:d0ebdacd-e09b-47d3-be77-c9c4a05c83b5,Sakleshpur_RgvdrDPP_D (Karnataka),Hassan_Pandrnga_I (Karnataka),2018-10-01 20:56:18.155260,2018-10-02 05:04:30.034068,2018-10-02 06:38:19.678572,2,81.0,31.0,43.261700000000005,81.0,81.0,32.0,43.2617,81.0,32.0,43.2617,summary_row,0.0,5,Tuesday,0,late_night,2.53125,49.0,2.53125,test,IND573134AAB->IND573201AAB,2.0576923076923075,65.84615384615384,75.7230769230769,1,5.276923076923097,1,42.6,FTL,65.9463630624898,3884.3743999999997,66.1503464271844,2516.9914,0.0,4873.569845937347,0.0,3509.246596407766,Carting,True,True,0.20398336469460787,1367.3829999999998,1364.323249529581,25-75km
trip-153819589367305670,IND380006AAA,IND382430AAB,test,Carting,thanos::sroute:b0dd848a-339b-4598-bef7-2dc6c6f28ebd,Ahmedabad_Paldi_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-09-29 04:38:13.673299,2018-09-29 07:49:59.038154,2018-09-29 08:24:30.374655,2,19.0,12.0,15.4041,19.0,19.0,11.0,14.5345,19.0,11.0,14.5345,summary_row,0.0,7,Saturday,1,morning,1.7272727272727273,8.0,1.7272727272727273,test,IND380006AAA->IND382430AAB,2.385714285714286,26.242857142857147,30.17928571428572,0,0.0,1,5.800000000000001,Carting,26.829935602289904,2965.104,24.462228508058683,1310.449,0.0,3367.5530340343485,0.0,1677.3824276208802,Carting,False,False,-2.3677070942312213,1654.6549999999997,0.0,0-25km
trip-153857657012488227,IND580028AAA,IND591123AAC,test,FTL,thanos::sroute:75a84ec5-a02c-421c-96f4-1601912b7bb4,Hubli_Adargchi_IP (Karnataka),Ramdurg_GndhiNGR_D (Karnataka),2018-10-03 14:22:50.125135,2018-10-03 14:22:50.125135,2018-10-03 23:16:40.444610,4,161.0,91.0,104.337,162.0,162.0,87.0,111.9254,162.0,87.0,111.9254,summary_row,1.0,14,Wednesday,0,afternoon,1.8620689655172413,75.0,1.8620689655172413,test,IND580028AAA->IND591123AAC,1.9750957854406128,171.83333333333331,197.6083333333333,0,0.0,1,57.60000000000001,FTL,171.44654227849915,6081.6128,175.13914907792915,5400.8668,0.0,8653.310934177487,0.0,8027.954036168937,FTL,False,False,3.6926067994299956,680.7460000000001,0.0,75-150km
trip-153857657012488227,IND591123AAC,IND587103AAB,test,FTL,thanos::sroute:75a84ec5-a02c-421c-96f4-1601912b7bb4,Ramdurg_GndhiNGR_D (Karnataka),Bagalkot_Sector4_D (Karnataka),2018-10-03 14:22:50.125135,2018-10-03 23:16:40.444610,2018-10-04 01:22:52.869386,3,87.0,57.0,63.0112,87.0,87.0,51.0,63.9616,87.0,51.0,63.9616,summary_row,0.0,23,Wednesday,0,night,1.7058823529411764,36.0,1.7058823529411764,test,IND591123AAC->IND587103AAB,1.787581699346405,91.16666666666666,104.84166666666665,0,0.0,1,25.800000000000004,FTL,88.20726867950663,4546.7712,92.18009339966167,3386.3871999999997,0.0,5869.8802301926,0.0,4769.0886009949245,Carting,True,True,3.972824720155046,1160.3840000000005,1100.7916291976753,25-75km
trip-153857657012488227,IND587103AAB,IND582209AAA,test,FTL,thanos::sroute:75a84ec5-a02c-421c-96f4-1601912b7bb4,Bagalkot_Sector4_D (Karnataka),Rona_GadagRD_D (Karnataka),2018-10-03 14:22:50.125135,2018-10-04 01:22:52.869386,2018-10-04 04:06:21.133837,3,113.0,62.0,73.6782,114.0,114.0,61.0,66.2883,114.0,61.0,66.2883,summary_row,1.0,1,Thursday,0,late_night,1.8688524590163935,53.0,1.8688524590163935,test,IND587103AAB->IND582209AAA,1.9305689488910318,117.76470588235294,135.42941176470586,0,0.0,1,40.8,FTL,115.7321126556283,4621.2256,117.72881120217541,3484.1086000000005,0.0,6357.207289834424,0.0,5250.040768032632,Carting,True,True,1.9966985465471083,1137.1169999999993,1107.1665218017924,25-75km
trip-153857657012488227,IND582209AAA,IND582101AAB,test,FTL,thanos::sroute:75a84ec5-a02c-421c-96f4-1601912b7bb4,Rona_GadagRD_D (Karnataka),Gadag_Cdosclrd_D (Karnataka),2018-10-03 14:22:50.125135,2018-10-04 04:06:21.133837,2018-10-04 05:38:02.878074,2,62.0,36.0,39.4013,63.0,63.0,36.0,39.401300000000006,63.0,36.0,39.401300000000006,summary_row,1.0,4,Thursday,0,late_night,1.75,27.0,1.75,test,IND582209AAA->IND582101AAB,2.076388888888889,74.75,85.96249999999999,0,0.0,1,19.800000000000004,FTL,75.6856836566943,3760.8416,73.84733209853624,2354.8546000000006,0.0,4896.126854850415,0.0,3462.564581478044,Carting,True,True,-1.8383515581580525,1405.9869999999996,1433.5622733723708,25-75km
